<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBER;5;20190104;182500;189.9400000;190.1000000;189.6100000;189.9900000;838150
SBER;5;20190104;183000;189.9800000;190.1000000;189.8800000;190.0400000;315690
SBER;5;20190104;183500;190.0100000;190.6900000;189.9400000;190.3800000;1784730
SBER;5;20190104;184000;190.3900000;190.9700000;190.2600000;190.9200000;1378460
SBER;5;20190104;185000;190.9900000;190.9900000;190.9900000;190.9900000;1309190
SBER;5;20190108;100500;191.6600000;192.9000000;191.6400000;192.7200000;1544880
SBER;5;20190108;101000;192.6600000;193.1400000;192.5000000;193.0100000;1143110
SBER;5;20190108;101500;193.0100000;193.1800000;192.7300000;192.8200000;386150
SBER;5;20190108;102000;192.8100000;193.0100000;192.7800000;192.9800000;444990
SBER;5;20190108;102500;192.9800000;193.1400000;192.8600000;192.9800000;348420
SBER;5;20190108;103000;192.9700000;192.9800000;192.6100000;192.8000000;456630
SBER;5;20190108;103500;192.8100000;192.8500000;192.3600000;192.4400000;590970
SBER;5;20190108;104000;192.4500000;192.7700000;192.4400000;192.6400000;440150
SBER;5;20190108;104500;192.6800000;192.7700000;192.4700000;192.4700000;320960
SBER;5;20190108;105000;192.4700000;192.7400000;192.4700000;192.6700000;164820
SBER;5;20190108;105500;192.7000000;192.7900000;192.4500000;192.4500000;466750
SBER;5;20190108;110000;192.4800000;192.4900000;192.1100000;192.1100000;405480
SBER;5;20190108;110500;192.1800000;192.5400000;192.1000000;192.3800000;644940
SBER;5;20190108;111000;192.4200000;192.4600000;191.8100000;191.8800000;597110
SBER;5;20190108;111500;191.8800000;192.2600000;191.1900000;191.1900000;1258950
SBER;5;20190108;112000;191.2300000;191.4100000;191.0200000;191.2000000;963780
SBER;5;20190108;112500;191.1800000;191.7700000;191.0500000;191.5200000;480500
SBER;5;20190108;113000;191.5800000;191.6900000;191.3500000;191.6400000;413780
SBER;5;20190108;113500;191.6400000;191.6900000;191.2500000;191.6900000;330090
SBER;5;20190108;114000;191.6200000;191.9000000;191.4300000;191.4300000;414300
SBER;5;20190108;114500;191.4300000;191.5200000;191.1200000;191.1500000;294100
SBER;5;20190108;115000;191.1500000;191.3800000;191.0600000;191.1600000;338500
SBER;5;20190108;115500;191.1900000;191.2100000;190.8200000;190.9400000;807120
SBER;5;20190108;120000;191.0100000;191.1000000;190.6800000;190.7000000;590280
SBER;5;20190108;120500;190.7200000;191.3100000;190.6200000;191.1000000;441640
SBER;5;20190108;121000;191.1000000;191.3800000;191.0600000;191.1200000;268300
SBER;5;20190108;121500;191.1300000;191.1500000;190.9100000;191.0800000;241930
SBER;5;20190108;122000;191.0700000;191.1500000;190.9000000;191.1300000;194060
SBER;5;20190108;122500;191.1200000;191.3400000;190.9700000;191.1800000;190860
SBER;5;20190108;123000;191.2400000;191.6300000;191.1500000;191.5400000;358620
SBER;5;20190108;123500;191.5000000;191.7300000;191.2700000;191.5000000;450460
SBER;5;20190108;124000;191.5100000;191.6300000;191.3400000;191.3400000;239140
SBER;5;20190108;124500;191.3700000;191.5900000;191.0700000;191.1500000;381480
SBER;5;20190108;125000;191.1500000;191.1500000;190.9000000;191.0000000;359810
SBER;5;20190108;125500;190.9300000;191.1000000;190.8500000;191.0000000;238780
SBER;5;20190108;130000;191.0000000;191.1400000;190.9300000;190.9300000;152740
SBER;5;20190108;130500;190.9600000;191.2300000;190.9500000;191.1300000;132810
SBER;5;20190108;131000;191.0300000;191.1000000;190.8400000;190.9600000;196210
SBER;5;20190108;131500;190.9300000;191.1700000;190.9300000;191.1200000;131980
SBER;5;20190108;132000;191.0800000;191.3600000;191.0100000;191.1300000;350080
SBER;5;20190108;132500;191.1300000;191.2000000;191.0100000;191.1900000;228650
SBER;5;20190108;133000;191.1300000;191.3900000;191.1100000;191.2900000;173990
SBER;5;20190108;133500;191.2300000;191.6600000;191.1500000;191.5700000;432260
SBER;5;20190108;134000;191.5700000;191.7300000;191.4100000;191.6800000;497760
SBER;5;20190108;134500;191.6200000;191.8900000;191.5400000;191.5400000;489190
SBER;5;20190108;135000;191.5400000;191.7300000;191.3400000;191.4100000;173980
SBER;5;20190108;135500;191.4200000;191.5400000;191.3800000;191.4800000;127840
SBER;5;20190108;140000;191.4800000;191.8700000;191.4500000;191.7000000;400860
SBER;5;20190108;140500;191.7000000;191.7900000;191.5000000;191.5100000;96980
SBER;5;20190108;141000;191.5100000;191.6000000;191.3700000;191.5200000;205020
