<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;5;20190103;161500;156.8200000;157.0000000;156.7500000;156.8700000;59650
GAZP;5;20190103;162000;156.9200000;156.9600000;156.7600000;156.8100000;181050
GAZP;5;20190103;162500;156.8100000;157.1000000;156.8000000;157.0300000;105350
GAZP;5;20190103;163000;157.0600000;157.1400000;157.0300000;157.1000000;92260
GAZP;5;20190103;163500;157.1000000;157.3000000;157.0700000;157.1100000;174490
GAZP;5;20190103;164000;157.1900000;157.2000000;157.0300000;157.0600000;70020
GAZP;5;20190103;164500;157.0600000;157.1200000;156.8400000;157.0300000;118360
GAZP;5;20190103;165000;157.0000000;157.1900000;156.9600000;157.0300000;109160
GAZP;5;20190103;165500;157.1000000;157.2000000;156.9700000;157.0400000;96110
GAZP;5;20190103;170000;157.1200000;157.2400000;157.0900000;157.2200000;113550
GAZP;5;20190103;170500;157.2200000;157.3000000;157.0200000;157.0800000;103300
GAZP;5;20190103;171000;157.0400000;157.1300000;156.9000000;157.0200000;119290
GAZP;5;20190103;171500;157.0600000;157.1000000;156.8000000;156.8000000;177470
GAZP;5;20190103;172000;156.8000000;156.9600000;156.7700000;156.8500000;68130
GAZP;5;20190103;172500;156.8700000;156.9000000;156.7400000;156.8300000;101840
GAZP;5;20190103;173000;156.7900000;157.0700000;156.7900000;157.0300000;107810
GAZP;5;20190103;173500;156.9900000;157.0400000;156.6100000;156.6300000;164710
GAZP;5;20190103;174000;156.6400000;156.6400000;156.2500000;156.3000000;333690
GAZP;5;20190103;174500;156.3200000;156.6700000;156.3000000;156.5300000;128750
GAZP;5;20190103;175000;156.4900000;156.6300000;156.3200000;156.5700000;85170
GAZP;5;20190103;175500;156.5000000;156.6100000;156.3600000;156.6000000;100400
GAZP;5;20190103;180000;156.6000000;156.7700000;156.5300000;156.7300000;69110
GAZP;5;20190103;180500;156.6700000;156.6900000;155.8300000;155.8600000;474550
